"b_id";"sg_id";"azimuth";"slope";"geometry"
4409;20972;160.6582104720327;33.511449074151955;POLYGON ((720754.542 5365684.422, 720760.934 5365686.666, 720759.36 5365691.15, 720756.68 5365690.2, 720752.95 5365688.9, 720754.542 5365684.422))
4409;21084;-19.337944524187293;33.51149850966922;POLYGON ((720754.55 5365684.4, 720756.16 5365679.89, 720756.32 5365679.96, 720759.12 5365680.94, 720762.534 5365682.138, 720762.53 5365682.15, 720760.94 5365686.65, 720760.934 5365686.666, 720754.542 5365684.422, 720754.55 5365684.4))
4092;19609;-27.0631695823364;23.391293581822694;POLYGON ((720438.14 5365108.26, 720438.54 5365108.46, 720439.82 5365106, 720447.62 5365109.97, 720446.254 5365112.647, 720438.043 5365108.451, 720438.14 5365108.26))
4092;19645;152.93197716495217;23.48667148568434;POLYGON ((720444.89 5365115.32, 720436.69 5365111.12, 720438.043 5365108.451, 720446.254 5365112.647, 720444.89 5365115.32))
4153;19792;150.70046144340938;25.636087833527498;POLYGON ((720394.84 5365787.191, 720377.681 5365777.562, 720382.09 5365769.728, 720399.12 5365779.287, 720395.711 5365785.383, 720395.819 5365785.448, 720394.84 5365787.191))
4153;19943;-29.30525043228539;25.641574556695772;POLYGON ((720386.495 5365761.904, 720403.514 5365771.428, 720399.12 5365779.287, 720382.09 5365769.728, 720386.495 5365761.904))
4223;20360;-119.54713708684929;2.9757605459864322;POLYGON ((720434.703 5365369.146, 720423.13 5365389.562, 720411.596 5365383.025, 720423.135 5365362.598, 720434.703 5365369.146))
4223;20372;;0.0;POLYGON ((720415.553 5365358.238, 720415.51 5365358.213, 720416.718 5365356.067, 720418.796 5365357.243, 720420.018 5365357.934, 720418.804 5365360.088, 720418.765 5365360.065, 720416 5365364.962, 720412.788 5365363.145, 720415.553 5365358.238))
4073;19465;155.93592444652302;38.37129424526666;POLYGON ((720859.752 5365301.301, 720865.713 5365303.963, 720863.415 5365309.113, 720857.464 5365306.458, 720859.752 5365301.301))
4073;19479;-24.052348584212524;38.371974822094124;POLYGON ((720862.04 5365296.147, 720868.011 5365298.812, 720865.713 5365303.963, 720859.752 5365301.301, 720862.04 5365296.147))
4533;21634;126.87624636751212;35.223750835512334;POLYGON ((720774.598 5365090.049, 720774.104 5365089.379, 720775.997 5365087.966, 720780.053 5365093.372, 720775.248 5365096.96, 720771.681 5365092.206, 720774.598 5365090.049))
4127;19745;150.6612844905144;21.994457858802832;POLYGON ((720533.268 5365039.781, 720539.842 5365043.476, 720537.364 5365047.859, 720536.88 5365048.721, 720530.31 5365045.022, 720533.268 5365039.781))
4127;19807;-29.336251395283284;21.992484374136666;POLYGON ((720536.227 5365034.534, 720542.807 5365038.232, 720540.602 5365042.13, 720539.842 5365043.476, 720533.268 5365039.781, 720536.227 5365034.534))
4533;21761;-53.1189058958456;35.21850593019985;POLYGON ((720776.702 5365087.44, 720777.196 5365088.11, 720781.32 5365085.03, 720784.847 5365089.791, 720780.053 5365093.372, 720775.997 5365087.966, 720776.702 5365087.44))
4201;19995;-23.029496013539074;30.947192701786634;POLYGON ((720618.024 5365277.751, 720621.046 5365279.05, 720619.981 5365281.515, 720616.951 5365280.227, 720618.024 5365277.751))
4201;20170;156.95210338587037;30.945416912256846;POLYGON ((720616.951 5365280.227, 720619.981 5365281.515, 720618.911 5365283.99, 720615.879 5365282.7, 720616.951 5365280.227))
4619;21968;150.993811268351;26.78297669085724;POLYGON ((720995.671 5365552.083, 721001.391 5365555.255, 721000.585 5365556.749, 720999.398 5365558.945, 720993.668 5365555.768, 720995.671 5365552.083))
4619;22143;-29.010360264746794;26.79122014968332;POLYGON ((720997.561 5365548.602, 720997.817 5365548.722, 720996.955 5365550.29, 721002.441 5365553.308, 721001.391 5365555.255, 720995.671 5365552.083, 720997.561 5365548.602))
4251;20264;62.89938110151223;25.86500176239339;POLYGON ((720369.12 5365032.57, 720373.22 5365024.54, 720376.334 5365026.152, 720372.229 5365034.172, 720369.12 5365032.57))
4251;20279;-117.09903225115399;25.916016816677597;POLYGON ((720379.44 5365027.76, 720375.35 5365035.78, 720372.229 5365034.172, 720376.334 5365026.152, 720379.44 5365027.76))
4292;20459;62.83817743356411;32.30237663762407;POLYGON ((720353.33 5365046.6, 720351.89 5365049.41, 720351.2 5365047.29, 720353.33 5365046.6))
4292;20631;62.83790018734902;31.89185074595671;POLYGON ((720351.89 5365049.41, 720353.33 5365046.6, 720355.17 5365043.04, 720359.42 5365045.225, 720354.326 5365055.153, 720354.3 5365055.14, 720350.06 5365052.97, 720351.89 5365049.41))
4292;20643;-117.16209981265104;31.895353269348654;POLYGON ((720359.42 5365045.225, 720363.63 5365047.4, 720360.87 5365052.79, 720358.54 5365057.32, 720354.326 5365055.153, 720359.42 5365045.225))
4681;22391;54.20647316334433;18.61021457910404;POLYGON ((720742.21 5365206.48, 720743.91 5365207.694, 720741.86 5365210.54, 720740.157 5365209.312, 720742.21 5365206.48))
4690;22373;;0.0;POLYGON ((720704.575 5365217.289, 720702.425 5365222.371, 720699.658 5365221.201, 720701.818 5365216.12, 720704.575 5365217.289))
4737;22560;150.70665733231544;22.53614428283106;POLYGON ((720554.588 5365021.199, 720559.946 5365024.205, 720557.181 5365029.222, 720551.814 5365026.211, 720554.588 5365021.199))
4223;20610;;0.0;POLYGON ((720405.655 5365349.806, 720416.718 5365356.067, 720415.51 5365358.213, 720411.176 5365355.764, 720411.147 5365355.815, 720404.41 5365352.003, 720405.655 5365349.806))
4223;20711;60.48406336174469;3.34900201737031;POLYGON ((720411.147 5365355.815, 720399.597 5365376.251, 720396.875 5365374.692, 720390.805 5365371.259, 720388.043 5365369.708, 720392.67 5365361.513, 720391.553 5365360.889, 720397.008 5365351.274, 720398.123 5365351.919, 720399.63 5365349.298, 720411.147 5365355.815))
4223;20766;;0.0;POLYGON ((720420.018 5365357.934, 720431.127 5365364.221, 720429.883 5365366.418, 720423.135 5365362.598, 720423.162 5365362.55, 720418.804 5365360.088, 720420.018 5365357.934))
4223;20808;;0.0;POLYGON ((720418.063 5365353.681, 720420.145 5365354.859, 720418.796 5365357.243, 720416.718 5365356.067, 720418.063 5365353.681))
4223;20866;;0.0;POLYGON ((720415.111 5365347.559, 720420.242 5365350.453, 720440.96 5365362.186, 720440.885 5365362.313, 720437.681 5365367.974, 720436.5 5365370.04, 720434.757 5365369.051, 720434.703 5365369.146, 720429.883 5365366.418, 720431.127 5365364.221, 720418.796 5365357.243, 720420.145 5365354.859, 720418.063 5365353.681, 720416.718 5365356.067, 720405.655 5365349.806, 720404.41 5365352.003, 720399.63 5365349.298, 720399.66 5365349.246, 720397.908 5365348.236, 720402.363 5365340.343, 720415.111 5365347.559))
4442;21177;-29.434795323819344;24.17457328867384;POLYGON ((720653.883 5365070.896, 720665.879 5365077.665, 720663.175 5365082.457, 720651.182 5365075.69, 720653.883 5365070.896))
4442;21254;150.5663178249181;24.177503427824732;POLYGON ((720651.182 5365075.69, 720663.175 5365082.457, 720660.471 5365087.251, 720648.483 5365080.484, 720651.182 5365075.69))
4484;21493;-119.58835707272715;35.34170513981035;POLYGON ((720583.225 5365352.08, 720584.857 5365352.998, 720587.296 5365354.375, 720586.414 5365355.922, 720580.974 5365365.509, 720576.913 5365363.2, 720583.225 5365352.08))
4484;21589;60.41963352670135;35.35565078347117;POLYGON ((720575.012 5365357.007, 720574.412 5365355.722, 720575.411 5365353.96, 720576.797 5365353.844, 720579.118 5365349.77, 720583.225 5365352.08, 720576.913 5365363.2, 720572.809 5365360.865, 720575.012 5365357.007))
4358;20787;-97.47547384713228;35.171937059858244;POLYGON ((720476.453 5365206.22, 720481.427 5365206.849, 720480.158 5365216.52, 720475.185 5365215.889, 720476.453 5365206.22))
4358;20799;82.52882282616872;35.16993142728713;POLYGON ((720471.469 5365205.588, 720476.453 5365206.22, 720475.185 5365215.889, 720470.22 5365215.259, 720471.469 5365205.588))
4392;20872;151.27113039189322;34.39413920673687;POLYGON ((720765.841 5365139.864, 720771.561 5365142.999, 720768.664 5365148.273, 720762.941 5365145.136, 720765.841 5365139.864))
4392;20957;-28.72613066370056;34.40016770508843;POLYGON ((720768.74 5365134.593, 720774.455 5365137.729, 720771.561 5365142.999, 720765.841 5365139.864, 720768.74 5365134.593))
4425;21185;-94.87864865906498;42.61472083395185;POLYGON ((720974.15 5365981.411, 720977.787 5365987.239, 720977.173 5365994.491, 720973.074 5365994.145, 720974.15 5365981.411))
4425;21236;-4.845100184930601;34.57325608018778;POLYGON ((720972.886 5365974.835, 720973.024 5365972.829, 720973.473 5365972.866, 720973.648 5365972.753, 720973.747 5365972.682, 720979.148 5365973.14, 720979.389 5365973.39, 720979.858 5365973.428, 720979.681 5365975.413, 720983.282 5365975.725, 720982.863 5365980.562, 720968.836 5365979.373, 720969.255 5365974.512, 720972.886 5365974.835))
4425;21263;175.15489981506937;34.57008284444734;POLYGON ((720982.863 5365980.562, 720982.441 5365985.431, 720980.198 5365985.202, 720977.787 5365987.239, 720974.15 5365981.411, 720969.587 5365986.544, 720969.604 5365986.336, 720968.248 5365986.212, 720968.836 5365979.373, 720982.863 5365980.562))
4425;21360;85.21881330869667;42.616010223805084;POLYGON ((720974.15 5365981.411, 720973.074 5365994.145, 720968.993 5365993.799, 720969.587 5365986.544, 720974.15 5365981.411))
4425;21448;;0.0;POLYGON ((720973.747 5365972.682, 720974.523 5365972.127, 720978.504 5365972.474, 720979.148 5365973.14, 720973.747 5365972.682))
4737;22723;-29.261885597962504;22.523964948495916;POLYGON ((720557.134 5365016.601, 720557.36 5365016.189, 720557.615 5365016.329, 720562.71 5365019.189, 720559.946 5365024.205, 720554.588 5365021.199, 720557.134 5365016.601))
4809;22972;66.05494322866613;34.7935375026812;POLYGON ((720527.53 5365215.382, 720530.252 5365216.565, 720529.036 5365219.306, 720526.311 5365218.127, 720527.53 5365215.382))
4809;23019;-113.923687793427;34.798853895092854;POLYGON ((720530.252 5365216.565, 720532.972 5365217.745, 720531.784 5365220.492, 720529.036 5365219.306, 720530.252 5365216.565))
4576;21854;155.6557237780866;6.9397365009033365;POLYGON ((720699.14 5365866.52, 720681.4 5365858.5, 720683.74 5365853.24, 720701.51 5365861.28, 720699.14 5365866.52))
4624;21972;-116.94969715680472;23.616267386406975;POLYGON ((720345.89 5365048.03, 720343.17 5365053.39, 720340.31 5365051.94, 720343.02 5365046.61, 720345.89 5365048.03))
4868;23146;152.03292867951916;15.322812157309102;POLYGON ((720792.422 5365535.315, 720810.325 5365544.821, 720809.708 5365545.981, 720791.812 5365536.464, 720792.422 5365535.315))
4868;23289;-27.96559132912273;15.351704211881085;POLYGON ((720793.034 5365534.16, 720810.94 5365543.667, 720810.325 5365544.821, 720792.422 5365535.315, 720793.034 5365534.16))
4479;21390;154.00049031803974;18.644374224517065;POLYGON ((720850.732 5365351.194, 720826.013 5365339.138, 720830.417 5365330.045, 720855.016 5365342.042, 720850.732 5365351.194))
4479;21442;-25.998618997182973;18.64054432029461;POLYGON ((720834.834 5365320.929, 720859.283 5365332.925, 720855.016 5365342.042, 720830.417 5365330.045, 720834.834 5365320.929))
4681;22375;-125.75177100712105;18.610484725077598;POLYGON ((720743.91 5365207.694, 720745.618 5365208.915, 720743.564 5365211.768, 720741.86 5365210.54, 720743.91 5365207.694))
4931;23481;;0.0;POLYGON ((720756.328 5365116.605, 720761.601 5365119.484, 720760.166 5365122.129, 720754.884 5365119.241, 720756.328 5365116.605))
4738;22519;;0.0;POLYGON ((720648.2 5365000.519, 720654.854 5365003.363, 720651.984 5365010.228, 720645.399 5365007.407, 720648.2 5365000.519))
4978;23729;;0.0;POLYGON ((720529.853 5365443.92, 720542.976 5365451.385, 720539.995 5365456.589, 720526.879 5365449.119, 720529.853 5365443.92))
4978;23764;;0.0;POLYGON ((720542.976 5365451.385, 720543.02 5365451.411, 720543.601 5365450.383, 720546.745 5365452.178, 720545.048 5365455.144, 720543.179 5365458.403, 720539.995 5365456.589, 720542.976 5365451.385))
4788;22867;;0.0;POLYGON ((720913.268 5365524.825, 720914.337 5365522.564, 720922.652 5365526.461, 720921.45 5365529.169, 720913.085 5365525.248, 720913.268 5365524.825))
4788;22968;;0.0;POLYGON ((720919.304 5365534.017, 720910.912 5365530.298, 720913.085 5365525.248, 720921.45 5365529.169, 720921.368 5365529.354, 720919.512 5365533.555, 720919.304 5365534.017))
4566;21724;-111.54607549708189;9.556137464552023;POLYGON ((720884.015 5365857.371, 720885.352 5365857.899, 720883.332 5365863.015, 720881.995 5365862.487, 720884.015 5365857.371))
4566;21756;68.45392450291817;0.6914907448499577;POLYGON ((720869.908 5365851.805, 720875.072 5365853.842, 720873.052 5365858.958, 720867.888 5365856.92, 720869.908 5365851.805))
4566;21782;68.45392450291817;9.544014188499617;POLYGON ((720864.789 5365849.785, 720866.128 5365850.313, 720864.108 5365855.429, 720862.771 5365854.901, 720864.789 5365849.785))
4566;21794;68.45392450291817;2.578387450050812;POLYGON ((720866.128 5365850.313, 720869.908 5365851.805, 720867.888 5365856.92, 720864.108 5365855.429, 720866.128 5365850.313))
4566;21924;-111.54607549708189;0.691560859551501;POLYGON ((720880.235 5365855.88, 720878.215 5365860.995, 720873.052 5365858.958, 720875.072 5365853.842, 720880.235 5365855.88))
4566;21953;-111.54607549708189;2.578620167681848;POLYGON ((720880.235 5365855.88, 720884.015 5365857.371, 720881.995 5365862.487, 720878.215 5365860.995, 720880.235 5365855.88))
4648;22116;62.749625292105634;24.60796440082663;POLYGON ((720399.35 5365033.29, 720403.63 5365024.98, 720407.899 5365027.182, 720403.62 5365035.49, 720399.35 5365033.29))
4648;22140;-117.24931689508705;24.647512061662752;POLYGON ((720412.16 5365029.38, 720407.89 5365037.69, 720403.62 5365035.49, 720407.899 5365027.182, 720412.16 5365029.38))
4706;22349;;0.0;POLYGON ((720664.8 5365019.278, 720666.951 5365014.177, 720673.508 5365016.935, 720671.359 5365021.996, 720673.199 5365022.778, 720673.09 5365023.024, 720663.566 5365019.089, 720663.678 5365018.803, 720664.8 5365019.278))
5067;24143;-112.72554312668792;23.51573470560389;POLYGON ((720619.06 5365008.838, 720623.043 5365010.506, 720619.289 5365019.469, 720615.307 5365017.797, 720619.06 5365008.838))
5067;24163;67.27362231045566;23.522311600963164;POLYGON ((720615.085 5365007.171, 720619.06 5365008.838, 720615.307 5365017.797, 720611.323 5365016.123, 720615.085 5365007.171))
4873;23194;-22.96605243451029;18.965426417483954;POLYGON ((720598.245 5365000.976, 720604.024 5365003.425, 720602.855 5365006.188, 720597.082 5365003.741, 720598.245 5365000.976))
4873;23310;157.02938194342158;18.953858395569483;POLYGON ((720597.082 5365003.741, 720602.855 5365006.188, 720601.686 5365008.949, 720595.917 5365006.511, 720597.082 5365003.741))
4779;22714;160.6343564472832;11.388084342975887;POLYGON ((720471.209 5365783.829, 720477.013 5365785.869, 720476.043 5365788.654, 720470.239 5365786.614, 720471.209 5365783.829))
5123;24471;-23.106965482007638;35.23166462927499;POLYGON ((720641.17 5365271.408, 720646.23 5365273.567, 720645.118 5365276.156, 720640.068 5365273.998, 720641.17 5365271.408))
4925;23508;-29.801534399506068;34.67028245899295;POLYGON ((720839.804 5365460.903, 720839.987 5365460.584, 720840.345 5365460.79, 720846.229 5365464.153, 720845.213 5365465.922, 720838.974 5365462.348, 720839.804 5365460.903))
4925;23559;150.19599996359722;34.6759873569485;POLYGON ((720838.143 5365463.793, 720838.974 5365462.348, 720845.213 5365465.922, 720844.188 5365467.707, 720837.967 5365464.1, 720838.143 5365463.793))
4925;23571;60.12649317465065;19.73002190974779;POLYGON ((720838.143 5365463.793, 720837.967 5365464.1, 720836.319 5365463.145, 720838.309 5365459.619, 720839.987 5365460.584, 720839.804 5365460.903, 720838.143 5365463.793))
5181;24816;-113.31782146928411;33.66863299864247;POLYGON ((720571.47 5365210.62, 720568.723 5365209.431, 720569.9 5365206.7, 720572.65 5365207.89, 720571.47 5365210.62))
5181;24909;66.68218139186914;33.66732537931138;POLYGON ((720565.97 5365208.24, 720567.15 5365205.51, 720569.9 5365206.7, 720568.723 5365209.431, 720565.97 5365208.24))
5017;23923;150.4852068554655;15.96479771947395;POLYGON ((720534.355 5365420.688, 720560.696 5365435.6, 720556.944 5365442.239, 720530.593 5365427.347, 720534.355 5365420.688))
5017;23982;-29.514793144534536;15.963639875586225;POLYGON ((720538.111 5365414.041, 720564.451 5365428.953, 720560.696 5365435.6, 720534.355 5365420.688, 720538.111 5365414.041))
5074;24152;;0.0;POLYGON ((720905.811 5365427.982, 720910.255 5365430.277, 720905.21 5365440.027, 720900.766 5365437.722, 720905.811 5365427.982))
5246;25131;-117.95642818067196;16.618892727501674;POLYGON ((720747.976 5365572.816, 720750.381 5365574.102, 720748.966 5365576.739, 720748.603 5365576.545, 720748.38 5365576.966, 720745.371 5365577.71, 720747.976 5365572.816))
5246;25172;61.9051569230312;16.637975366771357;POLYGON ((720747.976 5365572.816, 720745.371 5365577.71, 720744.119 5365574.257, 720744.16 5365574.179, 720745.575 5365571.531, 720747.976 5365572.816))
5246;25196;-28.119677773545902;18.384154567422073;POLYGON ((720746.732 5365580.085, 720742.279 5365577.719, 720744.119 5365574.257, 720745.371 5365577.71, 720748.38 5365576.966, 720746.732 5365580.085))
5124;24408;-37.666032206376116;23.017380860498463;POLYGON ((720347.747 5365098.303, 720350.806 5365100.667, 720349.305 5365102.625, 720346.24 5365100.259, 720347.747 5365098.303))
5124;24432;142.32684582093106;38.07634564882434;POLYGON ((720338.648 5365099.991, 720346.921 5365106.379, 720344.248 5365109.848, 720335.971 5365103.457, 720338.648 5365099.991))
5343;25483;-113.15368494079215;33.16149523494666;POLYGON ((720613.412 5365288.458, 720610.25 5365295.852, 720607.494 5365294.673, 720609.763 5365289.366, 720612.253 5365290.445, 720613.166 5365288.348, 720613.412 5365288.458))
5407;25732;-104.7975206239426;35.832077236892346;POLYGON ((720571.1 5365150.23, 720572.458 5365150.593, 720571.049 5365155.913, 720569.692 5365155.56, 720571.1 5365150.23))
4828;23037;-117.0184866419768;18.121861978706306;POLYGON ((720889.203 5365395.191, 720896.381 5365398.865, 720889.042 5365413.253, 720881.861 5365409.589, 720889.203 5365395.191))
4828;23068;62.982461771342514;18.12210849885635;POLYGON ((720882.771 5365401.596, 720886.704 5365393.912, 720889.203 5365395.191, 720881.861 5365409.589, 720873.449 5365405.295, 720873.905 5365404.402, 720874.317 5365404.609, 720877.228 5365398.756, 720882.771 5365401.596))
4912;23484;150.42818519615156;22.315095609857778;POLYGON ((720555.071 5365052.032, 720562.071 5365056.004, 720559.564 5365060.405, 720559.08 5365061.257, 720552.078 5365057.309, 720555.071 5365052.032))
4912;23526;-29.572994475854557;22.317787169445154;POLYGON ((720558.056 5365046.771, 720565.068 5365050.75, 720562.821 5365054.686, 720562.071 5365056.004, 720555.071 5365052.032, 720558.056 5365046.771))
4990;23842;;0.0;POLYGON ((720399.238 5365153.182, 720404.701 5365155.331, 720403.634 5365158.041, 720398.181 5365155.893, 720399.238 5365153.182))
5036;23972;-119.53522210402559;7.8570345980802045;POLYGON ((720507.744 5365396.854, 720516.934 5365402.052, 720501.979 5365428.447, 720492.791 5365423.247, 720507.744 5365396.854))
5036;23983;60.46620240676327;7.854796193116101;POLYGON ((720498.545 5365391.651, 720507.744 5365396.854, 720492.791 5365423.247, 720483.608 5365418.051, 720498.545 5365391.651))
5124;24782;-37.67829912499937;38.085944430624224;POLYGON ((720341.33 5365096.52, 720346.227 5365100.275, 720346.24 5365100.259, 720349.305 5365102.625, 720349.287 5365102.649, 720349.608 5365102.892, 720346.921 5365106.379, 720338.648 5365099.991, 720341.33 5365096.52))
5093;24225;61.995966483728665;21.38196598836052;POLYGON ((720728.216 5365565.738, 720729.173 5365570.776, 720726.345 5365569.278, 720728.216 5365565.738))
5093;24423;-27.895237593656645;17.383700883975294;POLYGON ((720731.059 5365567.251, 720744.16 5365574.179, 720742.279 5365577.719, 720729.173 5365570.776, 720728.216 5365565.738, 720731.059 5365567.251))
5234;25058;-26.834788384847144;34.99541446065921;POLYGON ((720879.557 5365473.445, 720879.057 5365474.437, 720881.658 5365475.76, 720881.853 5365475.377, 720889.105 5365479.064, 720886.962 5365483.423, 720876.875 5365478.32, 720879.301 5365473.315, 720879.557 5365473.445))
5234;25178;153.16521161515283;34.99199683538076;POLYGON ((720876.875 5365478.32, 720886.962 5365483.423, 720885.222 5365486.96, 720884.809 5365487.795, 720882.414 5365486.58, 720874.749 5365482.707, 720876.875 5365478.32))
5161;24784;;0.0;POLYGON ((720550.498 5365007.415, 720551.434 5365005.73, 720557.008 5365008.821, 720553.715 5365014.706, 720549.914 5365012.606, 720550.498 5365007.415))
5407;25790;75.21156307303443;35.8377764487802;POLYGON ((720569.744 5365149.866, 720571.1 5365150.23, 720569.692 5365155.56, 720568.334 5365155.207, 720569.744 5365149.866))
5472;25961;;0.0;POLYGON ((720859.027 5365565.94, 720861.696 5365567.315, 720859.149 5365572.311, 720856.49 5365570.936, 720859.027 5365565.94))
5346;25432;-29.34286783108584;21.38911217514277;POLYGON ((720605.235 5365114.72, 720613.51 5365119.366, 720609.83 5365125.917, 720601.552 5365121.263, 720605.235 5365114.72))
5346;25589;150.65144183691018;21.393388638670004;POLYGON ((720601.552 5365121.263, 720609.83 5365125.917, 720606.152 5365132.462, 720597.868 5365127.804, 720601.552 5365121.263))
5410;25723;150.58805397585206;22.808499070870795;POLYGON ((720565.204 5365027.163, 720570.522 5365030.161, 720567.742 5365035.159, 720562.432 5365032.179, 720565.204 5365027.163))
5410;25799;-29.4132598601351;22.80455467501335;POLYGON ((720567.97 5365022.156, 720572.555 5365024.747, 720573.309 5365025.166, 720572.341 5365026.89, 720570.522 5365030.161, 720565.204 5365027.163, 720567.97 5365022.156))
5226;24921;162.87549433839155;38.762161464063006;POLYGON ((720768.965 5365801.789, 720769.002 5365801.67, 720774.912 5365803.491, 720774.706 5365804.163, 720772.11 5365803.37, 720771.682 5365804.564, 720768.407 5365803.605, 720768.965 5365801.789))
5226;25032;-17.112534360872644;46.29422880533386;POLYGON ((720762.022 5365799.521, 720762.2 5365799.578, 720769.002 5365801.67, 720768.965 5365801.789, 720768.407 5365803.605, 720768.328 5365803.582, 720767.682 5365805.784, 720760.775 5365803.657, 720762.022 5365799.521))
5226;25108;162.8838649622448;46.29879430204975;POLYGON ((720760.775 5365803.657, 720767.682 5365805.784, 720766.478 5365809.886, 720762.544 5365808.641, 720762.52 5365808.714, 720759.694 5365807.844, 720759.726 5365807.74, 720759.558 5365807.694, 720760.775 5365803.657))
5495;26075;60.37718308012859;5.858985097386238;POLYGON ((720572.12 5365414.75, 720584.05 5365393.69, 720592.71 5365406.14, 720583.99 5365421.48, 720572.12 5365414.75))
5853;27771;156.13299660330944;32.05052088176593;POLYGON ((720625.914 5365222.095, 720631.987 5365224.782, 720631.327 5365226.254, 720625.267 5365223.564, 720625.914 5365222.095))
5226;25342;-107.09146870596177;32.72836677695494;POLYGON ((720779.381 5365798.16, 720777.292 5365804.954, 720774.706 5365804.163, 720774.912 5365803.491, 720777.364 5365800.567, 720778.205 5365800.825, 720778.817 5365798.834, 720779.381 5365798.16))
5226;25767;-17.103420566597094;15.18036137569402;POLYGON ((720772.193 5365798.978, 720777.364 5365800.567, 720774.912 5365803.491, 720769.002 5365801.67, 720762.2 5365799.578, 720764.147 5365793.358, 720764.463 5365793.45, 720764.165 5365794.41, 720772.452 5365796.966, 720772.74 5365796.007, 720773.076 5365796.11, 720772.193 5365798.978))
5226;25791;162.6568169381478;18.48082526912374;POLYGON ((720759.694 5365807.844, 720762.52 5365808.714, 720762.099 5365810.015, 720759.292 5365809.125, 720759.694 5365807.844))
5226;25892;-16.868342374339306;15.196107746523595;POLYGON ((720779.089 5365797.947, 720779.416 5365798.05, 720779.381 5365798.16, 720778.817 5365798.834, 720779.089 5365797.947))
4482;21417;-74.75381004542172;27.331953590906878;POLYGON ((720487.763 5365101.978, 720489.539 5365108.494, 720486.161 5365109.403, 720484.385 5365102.887, 720487.763 5365101.978))
5513;26176;-26.109695598368887;14.258524536567492;POLYGON ((720900.928 5365367.45, 720904.277 5365360.638, 720890.048 5365353.669, 720891.81 5365350.065, 720911.008 5365359.467, 720905.923 5365369.896, 720900.928 5365367.45))
5513;26207;153.92562423596235;14.260225300687438;POLYGON ((720900.928 5365367.45, 720905.923 5365369.896, 720902.64 5365376.628, 720897.621 5365374.172, 720900.928 5365367.45))
4524;21607;149.871754101502;25.508330023491;POLYGON ((720410.197 5365699.026, 720421.244 5365705.437, 720419.702 5365708.095, 720408.639 5365701.725, 720410.197 5365699.026))
4524;21647;-30.128245898498022;25.516077313292158;POLYGON ((720419.951 5365701.247, 720420.426 5365700.365, 720423.224 5365702.026, 720421.244 5365705.437, 720410.197 5365699.026, 720411.669 5365696.478, 720419.951 5365701.247))
4592;21884;-112.80786993705186;17.28140751390866;POLYGON ((720675.548 5365786.98, 720671.988 5365785.628, 720676.041 5365775.99, 720679.492 5365777.307, 720675.548 5365786.98))
4643;22164;-119.49358562853573;37.87737277750868;POLYGON ((720730.26 5365863.39, 720732.77 5365864.82, 720734.18 5365865.62, 720728.75 5365875.22, 720724.83 5365872.99, 720730.26 5365863.39))
4643;22340;60.50641437146433;37.9261598421203;POLYGON ((720720.97 5365870.67, 720726.34 5365861.17, 720730.26 5365863.39, 720724.83 5365872.99, 720720.92 5365870.76, 720720.97 5365870.67))
4726;22523;154.37983930566844;29.667168573001717;POLYGON ((720888.198 5365328.792, 720884.582 5365327.059, 720886.822 5365322.449, 720899.513 5365328.535, 720897.265 5365333.141, 720888.198 5365328.792))
4726;22663;-25.62518135033605;29.66328501146024;POLYGON ((720889.069 5365317.825, 720889.432 5365318.009, 720889.312 5365318.255, 720901.629 5365324.202, 720899.513 5365328.535, 720886.822 5365322.449, 720889.069 5365317.825))
4799;23031;66.04076951693176;28.8392049854265;POLYGON ((720921.91 5365494.331, 720924.212 5365495.349, 720922.762 5365498.612, 720920.933 5365497.787, 720920.481 5365497.579, 720921.91 5365494.331))
4799;22965;-113.95601743202475;28.829087683531355;POLYGON ((720924.212 5365495.349, 720926.505 5365496.363, 720925.045 5365499.649, 720924.641 5365499.463, 720922.851 5365498.652, 720922.762 5365498.612, 720924.212 5365495.349))
4877;23209;150.3261935956375;23.00500149005434;POLYGON ((720589.582 5365077.331, 720591.728 5365073.435, 720598.301 5365077.181, 720595.619 5365081.931, 720589.066 5365078.232, 720589.582 5365077.331))
4877;23411;-29.68556173515094;23.011094471299216;POLYGON ((720591.985 5365072.968, 720594.405 5365068.677, 720600.984 5365072.428, 720598.301 5365077.181, 720591.728 5365073.435, 720591.985 5365072.968))
4945;23541;;0.0;POLYGON ((720930.43 5365923.222, 720936.527 5365925.764, 720932.966 5365934.426, 720925.461 5365935.404, 720930.43 5365923.222))
4996;23890;142.40947249845965;39.83477565771518;POLYGON ((720320.912 5365126.506, 720329.366 5365133.015, 720326.751 5365136.411, 720318.296 5365129.902, 720320.912 5365126.506))
4996;23911;-37.59380332096546;39.83477522059027;POLYGON ((720323.528 5365123.11, 720331.981 5365129.619, 720329.366 5365133.015, 720320.912 5365126.506, 720323.528 5365123.11))
5053;24162;-29.409590532842657;20.883534144617414;POLYGON ((720580.044 5365058.623, 720586.615 5365062.321, 720584.669 5365065.738, 720583.514 5365067.812, 720576.949 5365064.113, 720580.044 5365058.623))
5053;24179;150.59845656706204;20.888643741916454;POLYGON ((720576.949 5365064.113, 720583.514 5365067.812, 720580.931 5365072.45, 720580.437 5365073.312, 720573.855 5365069.603, 720576.949 5365064.113))
5122;24397;62.31415704471155;28.239673821655977;POLYGON ((720818.855 5365670.168, 720821.736 5365671.678, 720818.018 5365678.764, 720815.145 5365677.25, 720818.855 5365670.168))
